id,target
1005,0.05052
1006,0.03274
1007,0.05899
1010,0.03276
1011,0.04551
1012,0.02947
1013,0.03796
1014,0.03257
1016,0.04885
1018,0.04332
1019,0.03151
1020,0.03406
1022,0.04040
1023,0.03546
1024,0.03187
1025,0.03704
1029,0.04411
1031,0.03170
1032,0.02614
1033,0.03072
1034,0.04503
1035,0.04329
1036,0.03413
1037,0.03074
1038,0.03871
1039,0.03569
1041,0.03096
1043,0.03948
1049,0.05409
1050,0.05250
1051,0.03673
1052,0.03539
1053,0.03716
1054,0.04185
1056,0.05105
1057,0.04758
1060,0.04171
1061,0.03026
1062,0.03057
1063,0.03894
1064,0.05314
1065,0.02927
1066,0.05997
1068,0.04053
1073,0.04604
1075,0.02976
1079,0.03329
1081,0.03854
1083,0.05836
1085,0.03498
1086,0.03808
1087,0.03157
1088,0.03103
1089,0.04672
1090,0.04281
1091,0.04023
1092,0.03971
1095,0.04008
1098,0.04060
1099,0.03476
1100,0.04840
1101,0.04849
1103,0.04678
1104,0.04516
1106,0.03355
1107,0.03505
1108,0.05033
1109,0.03711
1113,0.03753
1114,0.04648
1116,0.03547
1117,0.03532
1118,0.03513
1119,0.04894
1120,0.03787
1121,0.03738
1122,0.04098
1123,0.03411
1125,0.02930
1126,0.03289
1127,0.02753
1128,0.04322
1129,0.03273
1130,0.04665
1132,0.03756
1133,0.04695
1136,0.02823
1137,0.03741
1140,0.04192
1142,0.03551
1144,0.04378
1145,0.03893
1146,0.03512
1148,0.04244
1150,0.03367
1151,0.03375
1153,0.04431
1154,0.03581
1155,0.03549
1156,0.04178
1157,0.03616
1158,0.03922
1160,0.02431
1161,0.04699
1167,0.03674
1168,0.03044
1170,0.03976
1171,0.03530
1173,0.03523
1174,0.03891
1175,0.04059
1176,0.03211
1177,0.02877
1178,0.04323
1179,0.03436
1180,0.03447
1181,0.03520
1182,0.03567
1183,0.03772
1185,0.03512
1188,0.03440
1189,0.02655
1190,0.04920
1191,0.03611
1192,0.03814
1194,0.03067
1197,0.03910
1198,0.03825
1199,0.03485
1200,0.03120
1203,0.05923
1204,0.03831
1207,0.03106
1208,0.04389
1209,0.04200
1210,0.04970
1211,0.03563
1213,0.03126
1214,0.03783
1215,0.03381
1216,0.05580
1217,0.03644
1218,0.03734
1219,0.03736
1223,0.03467
1225,0.03274
1226,0.03432
1228,0.04086
1229,0.03512
1231,0.03856
1232,0.05671
1233,0.03740
1235,0.03356
1238,0.03138
1239,0.04074
1240,0.03522
1241,0.03380
1242,0.03790
1243,0.03402
1244,0.02946
1246,0.04805
1249,0.03838
1250,0.02423
1252,0.03211
1254,0.03394
1255,0.03058
1256,0.03061
1257,0.03071
1258,0.03778
1259,0.04792
1260,0.03941
1262,0.03036
1263,0.02910
1264,0.03602
1265,0.04282
1266,0.02729
1269,0.04173
1270,0.03913
1271,0.02610
1272,0.04632
1273,0.03194
1274,0.03455
1277,0.03025
1278,0.03037
1281,0.03405
1282,0.04091
1283,0.02896
1284,0.03558
1285,0.04823
1286,0.04528
1289,0.03496
1291,0.03195
1292,0.04536
1293,0.04937
1294,0.04360
1295,0.04419
1297,0.02850
1298,0.03397
1301,0.03876
1304,0.04800
1305,0.02930
1307,0.04339
1308,0.03933
1309,0.04947
1313,0.05176
1314,0.03765
1316,0.03577
1317,0.03626
1318,0.04416
1320,0.03796
1321,0.02746
1322,0.03240
1323,0.03851
1325,0.03755
1330,0.03037
1331,0.03112
1334,0.03209
1337,0.03550
1339,0.04163
1340,0.03721
1341,0.03679
1343,0.03828
1344,0.03152
1347,0.03337
1348,0.03626
1350,0.02869
1351,0.03319
1355,0.03433
1356,0.04309
1357,0.03596
1358,0.03360
1360,0.03634
1363,0.03355
1364,0.03187
1366,0.03155
1367,0.04371
1368,0.04023
1369,0.04185
1370,0.03535
1375,0.03014
1376,0.02793
1378,0.04412
1379,0.03755
1380,0.04011
1384,0.02365
1385,0.03519
1386,0.04485
1388,0.03337
1389,0.02838
1391,0.04190
1392,0.03152
1393,0.03533
1395,0.03489
1396,0.03660
1399,0.03528
1400,0.03950
1401,0.03268
1404,0.03923
1405,0.03497
1406,0.05036
1407,0.02713
1409,0.03478
1411,0.03282
1414,0.04234
1415,0.03505
1416,0.03456
1418,0.04808
1419,0.02950
1420,0.03124
1422,0.04080
1424,0.03759
1426,0.03843
1427,0.03536
1428,0.03726
1429,0.04426
1431,0.03018
1432,0.04031
1434,0.04350
1435,0.03335
1439,0.03660
1440,0.03854
1441,0.03656
1442,0.03418
1446,0.03943
1447,0.03936
1451,0.03658
1452,0.03104
1454,0.03909
1457,0.02953
1458,0.03930
1459,0.03796
1461,0.03677
1462,0.03465
1465,0.05823
1468,0.03987
1470,0.03141
1471,0.03616
1472,0.03050
1476,0.03765
1482,0.02957
1485,0.04325
1486,0.04568
1487,0.04436
1489,0.04492
1492,0.03041
1494,0.04054
1495,0.03379
1497,0.02961
1499,0.03379
1500,0.03379
1501,0.03314
1505,0.04643
1507,0.03719
1509,0.04938
1511,0.03125
1513,0.03009
1514,0.03124
1515,0.04441
1517,0.05501
1520,0.05663
1522,0.03120
1523,0.03070
1524,0.05160
1526,0.04716
1527,0.02989
1528,0.03725
1531,0.02948
1533,0.04085
1534,0.03833
1535,0.04620
1538,0.03555
1541,0.04472
1542,0.04632
1543,0.03570
1546,0.03647
1548,0.03688
1549,0.04414
1550,0.03021
1551,0.03574
1553,0.04095
1558,0.04103
1560,0.03073
1561,0.02944
1562,0.03702
1565,0.03728
1566,0.03324
1567,0.02643
1568,0.03798
1569,0.03952
1570,0.03651
1573,0.03164
1576,0.03251
1577,0.03137
1579,0.04325
1580,0.05275
1581,0.03371
1584,0.03755
1586,0.02861
1587,0.03637
1590,0.03626
1591,0.03052
1594,0.04684
1595,0.02665
1596,0.02984
1601,0.03499
1605,0.04380
1607,0.04610
1608,0.03181
1610,0.03708
1611,0.04217
1612,0.03419
1616,0.04365
1617,0.04019
1618,0.03348
1620,0.03583
1621,0.03328
1623,0.03348
1624,0.03792
1625,0.03807
1626,0.04051
1628,0.04202
1630,0.04449
1632,0.03445
1633,0.04635
1635,0.03942
1637,0.03435
1638,0.04060
1639,0.04629
1640,0.03561
1643,0.04230
1644,0.04167
1645,0.03784
1647,0.02991
1649,0.02763
1651,0.03395
1652,0.03224
1654,0.03407
1655,0.03213
1656,0.04796
1658,0.04130
1660,0.03240
1661,0.03515
1662,0.03670
1663,0.03214
1664,0.03643
1665,0.05268
1668,0.04452
1669,0.03112
1673,0.03842
1674,0.05421
1675,0.02650
1676,0.03228
1677,0.03252
1679,0.03318
1682,0.04403
1683,0.03728
1685,0.04309
1687,0.03111
1689,0.03628
1690,0.03652
1694,0.03747
1696,0.03703
1697,0.03282
1699,0.04230
1700,0.04109
1701,0.02803
1702,0.03378
1704,0.03684
1705,0.03911
1708,0.03892
1710,0.03224
1712,0.02573
1719,0.03439
1720,0.03129
1722,0.03687
1723,0.03723
1724,0.04390
1725,0.03898
1726,0.04604
1727,0.03496
1728,0.03578
1732,0.04017
1733,0.05007
1734,0.03728
1735,0.04455
1739,0.03609
1740,0.03139
1741,0.04421
1742,0.03555
1743,0.03752
1744,0.04503
1746,0.03819
1750,0.05582
1753,0.03506
1755,0.03137
1758,0.03538
1760,0.02999
1763,0.03625
1765,0.02900
1766,0.03574
1769,0.03771
1771,0.03803
1772,0.03167
1775,0.03963
1776,0.02817
1778,0.03262
1780,0.03848
1781,0.03149
1783,0.03257
1785,0.02632
1788,0.03522
1791,0.04964
1793,0.03786
1794,0.03247
1796,0.02684
1797,0.03386
1798,0.04957
1800,0.05985
1803,0.03740
1804,0.03460
1810,0.03225
1812,0.03687
1813,0.03781
1816,0.03431
1817,0.03394
1818,0.03629
1819,0.03737
1820,0.02964
1821,0.03238
1822,0.02687
1823,0.02672
1826,0.02888
1827,0.04067
1828,0.03348
1829,0.03013
1830,0.03675
1831,0.04029
1834,0.02887
1836,0.03318
1839,0.04298
1841,0.02755
1846,0.03648
1847,0.02882
1850,0.04735
1852,0.04116
1853,0.04712
1854,0.04609
1855,0.03633
1857,0.03639
1858,0.03643
1860,0.04110
1863,0.04171
1866,0.03930
1868,0.04099
1869,0.04206
1870,0.02808
1874,0.02668
1875,0.02902
1877,0.03757
1878,0.02880
1879,0.03441
1881,0.03836
1882,0.04647
1885,0.03070
1886,0.03870
1887,0.04754
1888,0.02845
1889,0.03404
1890,0.03684
1891,0.04166
1892,0.03529
1894,0.03818
1895,0.05647
1896,0.04673
1897,0.03403
1898,0.04369
1901,0.03094
1904,0.03163
1905,0.05049
1906,0.03072
1907,0.04386
1908,0.04430
1910,0.03538
1911,0.03810
1914,0.03867
1916,0.02982
1919,0.03991
1920,0.05370
1921,0.03547
1922,0.03788
1923,0.03581
1924,0.04021
1926,0.03161
1928,0.02958
1929,0.03937
1931,0.03423
1932,0.03336
1933,0.03029
1934,0.03368
1935,0.03448
1936,0.04685
1937,0.03910
1939,0.03426
1940,0.05020
1942,0.03943
1944,0.03544
1945,0.03586
1946,0.04689
1947,0.03539
1948,0.03932
1954,0.03864
1955,0.05169
1956,0.03572
1958,0.02930
1961,0.03479
1963,0.02778
1967,0.03983
1968,0.02966
1970,0.02900
1971,0.03289
1973,0.04625
1979,0.04033
1980,0.04791
1982,0.02587
1984,0.03423
1986,0.03320
1987,0.05292
1989,0.04989
1990,0.03664
1991,0.04012
1993,0.03077
1994,0.03452
1995,0.03849
1996,0.03754
1999,0.03854
2001,0.04152
2002,0.03340
2005,0.03062
2006,0.03311
2008,0.03397
2009,0.03021
2011,0.02934
2012,0.04045
2013,0.03900
2015,0.03831
2017,0.03107
2019,0.02903
2020,0.03455
2022,0.03127
2023,0.03297
2024,0.02890
2026,0.02995
2027,0.04224
2028,0.03744
2029,0.03733
2030,0.03931
2032,0.04074
2033,0.04920
2035,0.03514
2036,0.03121
2037,0.04191
2038,0.04490
2039,0.03109
2040,0.04518
2041,0.03668
2042,0.04333
2043,0.04156
2044,0.03879
2046,0.04309
2047,0.03581
2048,0.04037
2049,0.03892
2050,0.03608
2054,0.03882
2061,0.04093
2063,0.04077
2064,0.03548
2065,0.04131
2067,0.04205
2068,0.02682
2069,0.03375
2070,0.03609
2072,0.03758
2073,0.03784
2075,0.03801
2076,0.03383
2077,0.03732
2078,0.03454
2079,0.02728
2081,0.04168
2082,0.05249
2085,0.02976
2086,0.03997
2087,0.03300
2088,0.05776
2089,0.03822
2091,0.03606
2092,0.04363
2093,0.04104
2094,0.03727
2095,0.03781
2096,0.04482
2097,0.03766
2099,0.03153
2100,0.04990
2103,0.04123
2104,0.03395
2105,0.03407
2106,0.03104
2107,0.03507
2110,0.03953
2113,0.02938
2114,0.04691
2115,0.03984
2118,0.03998
2119,0.05735
2120,0.04105
2121,0.03112
2123,0.02740
2124,0.04491
2128,0.05807
2129,0.05183
2131,0.04202
2132,0.03907
2133,0.04117
2134,0.03554
2137,0.04378
2140,0.03805
2141,0.03009
2142,0.03774
2146,0.03050
2148,0.04072
2149,0.04506
2151,0.04548
2152,0.03720
2153,0.04877
2154,0.04283
2155,0.04055
2158,0.03607
2159,0.05137
2160,0.03699
2161,0.03085
2164,0.03100
2166,0.03697
2167,0.03170
2170,0.05339
2171,0.05815
2172,0.03728
2173,0.03384
2175,0.04210
2177,0.03386
2178,0.04118
2179,0.04209
2180,0.03389
2182,0.03754
2183,0.03085
2184,0.03773
2186,0.03141
2187,0.03800
2188,0.03879
2189,0.03567
2191,0.03450
2192,0.05069
2194,0.03976
2196,0.04355
2197,0.04283
2198,0.03350
2199,0.03466
2200,0.03299
2201,0.03256
2202,0.03019
2205,0.02939
2206,0.03637
2207,0.03931
2208,0.03608
2212,0.04356
2215,0.03766
2216,0.03527
2217,0.03774
2218,0.03217
2220,0.04360
2221,0.04288
2223,0.04271
2225,0.03355
2226,0.04077
2231,0.03246
2232,0.03897
2233,0.04092
2234,0.03675
2235,0.03275
2236,0.03829
2237,0.04442
2239,0.03448
2240,0.03335
2242,0.03330
2247,0.02906
2248,0.03175
2250,0.04383
2251,0.03868
2255,0.03841
2257,0.02857
2258,0.04091
2259,0.05477
2260,0.03284
2261,0.04215
2263,0.03980
2265,0.03930
2266,0.03134
2267,0.04995
2268,0.03886
2269,0.03285
2270,0.05050
2271,0.04189
2272,0.02932
2273,0.04121
2275,0.03494
2276,0.04179
2277,0.03198
2278,0.04325
2279,0.04645
2282,0.05116
2285,0.04227
2286,0.03763
2289,0.03096
2294,0.04913
2296,0.03036
2297,0.04366
2299,0.03688
2300,0.05131
2301,0.04824
2302,0.03256
2305,0.03957
2306,0.04890
2307,0.03123
2308,0.03996
2310,0.04912
2312,0.04087
2316,0.04444
2317,0.03762
2319,0.04336
2320,0.03887
2322,0.03389
2323,0.03374
2324,0.02413
2326,0.03678
2327,0.02844
2328,0.04920
2329,0.03969
2331,0.03715
2335,0.03258
2338,0.02872
2339,0.05118
2340,0.03531
2341,0.02797
2342,0.04323
2345,0.04663
2349,0.02952
2350,0.03115
2351,0.04090
2353,0.04184
2354,0.04483
2355,0.04114
2356,0.03937
2357,0.05047
2359,0.03006
2360,0.04620
2361,0.03370
2362,0.04375
2364,0.04715
2366,0.03574
2368,0.03675
2369,0.04808
2370,0.03851
2372,0.03922
2376,0.02801
2381,0.04039
2383,0.03408
2384,0.03489
2385,0.03955
2386,0.03047
2388,0.03483
2390,0.03639
2392,0.03803
2394,0.04708
2395,0.04078
2396,0.02995
2397,0.03800
2399,0.04093
2401,0.03022
2402,0.02868
2403,0.04423
2405,0.05378
2406,0.04660
2407,0.05604
2408,0.02931
2410,0.02662
2412,0.04337
2415,0.03947
2417,0.03121
2418,0.03077
2420,0.04630
2421,0.04227
2425,0.04945
2426,0.03095
2427,0.03547
2428,0.02957
2429,0.03277
2434,0.03142
2435,0.02862
2436,0.04374
2437,0.03853
2438,0.04303
2439,0.03586
2441,0.03850
2443,0.03817
2444,0.03740
2445,0.04083
2446,0.04219
2449,0.04131
2452,0.03976
2453,0.04816
2454,0.03478
2455,0.03442
2456,0.05115
2457,0.03549
2460,0.05063
2461,0.03692
2463,0.03057
2465,0.03273
2466,0.03505
2468,0.04688
2469,0.05120
2471,0.03144
2472,0.04283
2473,0.04354
2474,0.03839
2475,0.03758
2476,0.03833
2477,0.03161
2478,0.03072
2480,0.04269
2483,0.03805
2484,0.03023
2486,0.05347
2488,0.03682
2489,0.03331
2490,0.02726
2495,0.04021
2496,0.03437
2497,0.04601
2498,0.03509
2503,0.03150
2505,0.03373
2506,0.03190
2507,0.04143
2508,0.04358
2509,0.02950
2514,0.03841
2515,0.04216
2521,0.04504
2522,0.02982
2523,0.02924
2524,0.04237
2526,0.03401
2527,0.04106
2529,0.04020
2530,0.03518
2531,0.03388
2532,0.03692
2534,0.04866
2535,0.03813
2536,0.02989
2537,0.04284
2539,0.03368
2542,0.03278
2545,0.04977
2546,0.04149
2548,0.03295
2549,0.03722
2550,0.03573
2552,0.03725
2554,0.03938
2555,0.04126
2558,0.03379
2560,0.04072
2563,0.03819
2564,0.03816
2565,0.03003
2571,0.04416
2574,0.04430
2575,0.02998
2576,0.03074
2577,0.04434
2578,0.03574
2579,0.04551
2581,0.03963
2582,0.03170
2583,0.03385
2585,0.03658
2586,0.03884
2587,0.03492
2591,0.03824
2592,0.03064
2594,0.03239
2595,0.03666
2597,0.03401
2598,0.04900
2599,0.04571
2600,0.04199
2602,0.04533
2603,0.03204
2605,0.03737
2606,0.03237
2607,0.03539
2608,0.03661
2609,0.03693
2610,0.03929
2611,0.03070
2613,0.03420
2615,0.02870
2616,0.04053
2621,0.03630
2623,0.03688
2624,0.03411
2625,0.03730
2626,0.03514
2627,0.03960
2628,0.03173
2629,0.03378
2630,0.02781
2631,0.04989
2633,0.05489
2634,0.04712
2635,0.03642
2636,0.03996
2638,0.03608
2639,0.03413
2640,0.03277
2642,0.03801
2643,0.04502
2646,0.03180
2647,0.05392
2648,0.04013
2649,0.03087
2650,0.03620
2652,0.03071
2654,0.03668
2658,0.04008
2659,0.03388
2660,0.04372
2661,0.03952
2662,0.03098
2663,0.04228
2665,0.04226
2666,0.03566
2667,0.03865
2668,0.03686
2671,0.03243
2673,0.04089
2674,0.03667
2675,0.03864
2676,0.04435
2677,0.03735
2678,0.03478
2681,0.03226
2683,0.02760
2685,0.04566
2687,0.03188
2690,0.05198
2692,0.03100
2693,0.02868
2694,0.03997
2695,0.03127
2696,0.04217
2697,0.04034
2698,0.05602
2699,0.03178
2701,0.02959
2702,0.04517
2703,0.04859
2705,0.03173
2711,0.03547
2715,0.03707
2720,0.03765
2721,0.03786
2722,0.03384
2724,0.04680
2726,0.03837
2729,0.02811
2730,0.03210
2731,0.03787
2732,0.03527
2733,0.03353
2734,0.04944
2736,0.03502
2738,0.03541
2739,0.03300
2740,0.03327
2741,0.04338
2743,0.03004
2746,0.04049
2747,0.03849
2750,0.04415
2751,0.04272
2752,0.03660
2753,0.02781
2755,0.04026
2756,0.03469
2757,0.02886
2761,0.03909
2763,0.04134
2764,0.03978
2765,0.02866
2767,0.04444
2769,0.04291
2772,0.03864
2774,0.03934
2776,0.03183
2777,0.02744
2778,0.03058
2782,0.03661
2783,0.03263
2786,0.03169
2790,0.03483
2791,0.03022
2792,0.04344
2793,0.03513
2794,0.03464
2795,0.03823
2796,0.04417
2797,0.03389
2800,0.04008
2801,0.02970
2802,0.03139
2804,0.03315
2805,0.03378
2807,0.03190
2808,0.04761
2811,0.04383
2812,0.03223
2813,0.03217
2814,0.05857
2815,0.03889
2817,0.03693
2819,0.04086
2821,0.03414
2825,0.04560
2828,0.03813
2829,0.03659
2831,0.03215
2832,0.03528
2834,0.04357
2835,0.03283
2836,0.03938
2837,0.04424
2838,0.04522
2840,0.03879
2841,0.03577
2842,0.03651
2843,0.03006
2845,0.03009
2847,0.03206
2848,0.03074
2850,0.03990
2851,0.04170
2854,0.03370
2856,0.03564
2857,0.03445
2858,0.03207
2859,0.03465
2862,0.03957
2864,0.02739
2865,0.04612
2866,0.02909
2867,0.03567
2868,0.03586
2869,0.03570
2871,0.03562
2872,0.03615
2873,0.03110
2874,0.04005
2875,0.03186
2878,0.03608
2882,0.03063
2883,0.04907
2886,0.03840
2887,0.03213
2888,0.04124
2889,0.03874
2892,0.03064
2893,0.03532
2895,0.03782
2897,0.03347
2898,0.04130
2899,0.04448
2903,0.03441
2906,0.03843
2907,0.03030
2909,0.03167
2913,0.03479
2915,0.04476
2916,0.03634
2917,0.03280
2918,0.03905
2921,0.03051
2924,0.04537
2925,0.04224
2928,0.05324
2929,0.03729
2931,0.05320
2932,0.04051
2934,0.04002
2936,0.05268
2937,0.04136
2939,0.03226
2940,0.04790
2941,0.03152
2942,0.03749
2943,0.04309
2946,0.03550
2947,0.03866
2949,0.04023
2952,0.03438
2953,0.03854
2954,0.04009
2956,0.02864
2960,0.03595
2962,0.04149
2964,0.03662
2965,0.03015
2966,0.05223
2967,0.03159
2968,0.04216
2971,0.03439
2972,0.04413
2973,0.03378
2975,0.05067
2976,0.03244
2977,0.04705
