id,target
1369,0.03259
1370,0.05391
1375,0.02253
1376,0.01719
1378,0.06583
1379,0.02444
1380,0.03458
1384,0.01165
1385,0.03154
1386,0.04021
1388,0.03661
1389,0.01386
1391,0.06262
1392,0.01919
1393,0.05115
1395,0.02695
1396,0.03371
1399,0.03773
1400,0.03582
1401,0.03605
1404,0.02100
1405,0.03030
1406,0.04782
1407,0.02183
1409,0.02879
1411,0.02229
1414,0.05934
1415,0.05284
1416,0.05099
1418,0.14175
1419,0.02941
1420,0.01664
1422,0.05507
1424,0.01930
1426,0.02696
1427,0.02891
1428,0.06113
1429,0.06293
1431,0.01833
1432,0.05104
1434,0.05486
1435,0.03382
1439,0.04261
1440,0.07306
1441,0.04085
1442,0.04284
1446,0.03368
1447,0.06611
1451,0.02248
1452,0.01758
1454,0.06896
1457,0.01639
1458,0.02933
1459,0.03161
1461,0.03324
1462,0.02961
1465,0.03570
1468,0.06496
1470,0.02114
1471,0.03367
1472,0.04539
1476,0.03959
1482,0.01620
1485,0.02800
1486,0.04509
1487,0.06266
1489,0.03096
1492,0.02537
1494,0.10431
1495,0.02266
1497,0.02505
1499,0.02608
1500,0.03209
1501,0.04075
1505,0.07013
1507,0.03498
1509,0.06936
1511,0.02312
1513,0.01940
1514,0.02866
1515,0.07891
1517,0.16144
1520,0.04999
1522,0.03098
1523,0.01319
1524,0.08275
1526,0.03990
1527,0.02115
1528,0.03585
1531,0.01366
1533,0.04682
1534,0.04806
1535,0.05273
1538,0.03505
1541,0.08094
1542,0.03822
1543,0.03662
1546,0.03009
1548,0.04250
1549,0.05474
1550,0.02311
1551,0.05135
1553,0.09848
1558,0.02744
1560,0.02903
1561,0.04262
1562,0.03354
1565,0.05203
1566,0.03300
1567,0.01934
1568,0.02274
1569,0.02793
1570,0.03599
1573,0.01299
1576,0.02680
1577,0.02374
1579,0.04563
1580,0.09489
1581,0.05584
1584,0.03596
1586,0.02773
1587,0.03241
1590,0.02162
1591,0.03300
1594,0.04645
1595,0.01589
1596,0.01975
1601,0.04995
1605,0.07108
1607,0.10949
1608,0.01941
1610,0.02812
1611,0.04205
1612,0.05158
1616,0.07315
1617,0.06636
1618,0.02859
1620,0.03561
1621,0.02929
1623,0.04055
1624,0.03074
1625,0.03246
1626,0.02985
1628,0.03094
1630,0.03036
1632,0.02754
1633,0.04582
1635,0.03444
1637,0.03336
1638,0.05725
1639,0.04249
1640,0.03487
1643,0.09371
1644,0.03462
1645,0.04960
1647,0.01541
1649,0.01954
1651,0.03038
1652,0.01653
1654,0.03558
1655,0.02346
1656,0.09787
1658,0.04821
1660,0.03008
1661,0.03420
1662,0.07400
1663,0.02822
1664,0.02100
1665,0.10023
1668,0.08626
1669,0.02121
1673,0.06200
1674,0.06183
1675,0.01321
1676,0.04608
1677,0.02403
1679,0.05441
1682,0.05659
1683,0.04592
1685,0.04663
1687,0.01887
1689,0.04339
1690,0.02020
1694,0.02252
1696,0.02673
1697,0.02341
1699,0.06795
1700,0.07183
1701,0.01831
1702,0.03306
1704,0.04286
1705,0.03912
1708,0.03205
1710,0.02860
1712,0.02729
1719,0.05292
1720,0.02656
1722,0.03785
1723,0.04440
1724,0.04718
1725,0.04587
1726,0.04967
1727,0.03754
1728,0.05195
1732,0.02689
1733,0.04452
1734,0.05271
1735,0.06371
1739,0.06033
1740,0.01873
1741,0.04006
1742,0.03550
1743,0.03188
1744,0.05697
1746,0.02906
1750,0.05955
1753,0.02745
1755,0.02800
1758,0.02767
1760,0.01801
1763,0.02602
1765,0.02099
1766,0.04036
1769,0.02300
1771,0.02229
1772,0.01356
1775,0.05538
1776,0.01692
1778,0.03388
1780,0.04114
1781,0.02531
1783,0.02365
1785,0.02274
1788,0.04950
1791,0.02972
1793,0.06323
1794,0.03806
1796,0.01525
1797,0.03449
1798,0.08315
1800,0.05417
1803,0.08710
1804,0.04217
1810,0.01623
1812,0.02320
1813,0.03219
1816,0.02623
1817,0.04696
1818,0.02789
1819,0.05472
1820,0.02357
1821,0.02661
1822,0.01761
1823,0.02419
1826,0.02444
1827,0.04519
1828,0.03900
1829,0.01749
1830,0.03027
1831,0.03292
1834,0.01401
1836,0.03058
1839,0.02990
1841,0.01971
1846,0.03988
1847,0.02614
1850,0.07511
1852,0.04007
1853,0.02870
1854,0.13597
1855,0.01958
1857,0.05499
1858,0.03896
1860,0.02896
1863,0.04513
1866,0.04011
1868,0.02998
1869,0.03326
1870,0.01695
1874,0.01723
1875,0.02964
1877,0.05851
1878,0.02870
1879,0.02227
1881,0.01802
1882,0.07116
1885,0.02716
1886,0.05543
1887,0.07475
1888,0.01924
1889,0.03108
1890,0.03868
1891,0.04231
1892,0.03676
1894,0.04596
1895,0.08377
1896,0.07519
1897,0.01399
1898,0.07976
1901,0.02489
1904,0.01920
1905,0.03984
1906,0.01670
1907,0.06351
1908,0.04440
1910,0.05029
1911,0.03379
1914,0.02934
1916,0.02214
1919,0.05094
1920,0.11473
1921,0.02817
1922,0.03974
1923,0.05082
1924,0.03497
1926,0.02607
1928,0.01879
1929,0.03545
1931,0.02446
1932,0.04539
1933,0.01399
1934,0.02928
1935,0.01903
1936,0.05017
1937,0.04219
1939,0.04202
1940,0.06487
1942,0.03429
1944,0.04164
1945,0.03656
1946,0.06198
1947,0.02651
1948,0.04344
1954,0.03316
1955,0.11524
1956,0.02489
1958,0.01786
1961,0.03445
1963,0.02204
1967,0.02261
1968,0.01860
1970,0.01578
1971,0.01770
1973,0.06555
1979,0.05498
1980,0.04047
1982,0.01635
1984,0.04198
1986,0.03060
1987,0.11546
1989,0.05308
1990,0.06397
1991,0.03692
1993,0.01763
1994,0.02672
1995,0.02491
1996,0.02849
1999,0.03881
2001,0.04106
2002,0.01768
2005,0.02767
2006,0.02310
2008,0.02865
2009,0.01537
2011,0.01661
2012,0.06769
2013,0.01968
2015,0.06479
2017,0.01423
2019,0.01103
2020,0.02628
2022,0.04304
2023,0.02302
2024,0.02057
2026,0.02387
2027,0.06237
2028,0.02533
2029,0.04879
2030,0.04206
2032,0.03067
2033,0.04378
2035,0.03192
2036,0.02190
2037,0.06927
2038,0.05349
2039,0.04158
2040,0.10029
2041,0.01526
2042,0.08426
2043,0.04399
2044,0.03367
2046,0.03703
2047,0.02135
2048,0.04427
2049,0.05930
2050,0.04154
2054,0.04486
2061,0.04524
2063,0.04759
2064,0.03924
2065,0.02645
2067,0.06102
2068,0.01372
2069,0.02252
2070,0.04169
2072,0.02044
2073,0.02067
2075,0.02000
2076,0.01796
2077,0.01763
2078,0.03165
2079,0.01493
2081,0.03107
2082,0.21404
2085,0.01765
2086,0.09652
2087,0.03627
2088,0.08757
2089,0.03426
2091,0.04431
2092,0.05554
2093,0.04682
2094,0.03052
2095,0.02048
2096,0.05476
2097,0.02656
2099,0.03250
2100,0.07584
2103,0.04588
2104,0.02536
2105,0.02985
2106,0.05700
2107,0.01349
2110,0.05744
2113,0.01966
2114,0.11015
2115,0.03403
2118,0.04018
2119,0.04355
2120,0.02939
2121,0.02559
2123,0.01309
2124,0.09846
2128,0.14283
2129,0.08494
2131,0.09509
2132,0.02952
2133,0.02586
2134,0.04124
2137,0.05013
2140,0.04677
2141,0.01768
2142,0.02174
2146,0.01821
2148,0.07097
2149,0.03400
2151,0.06799
2152,0.03957
2153,0.07750
2154,0.04723
2155,0.04698
2158,0.02088
2159,0.09771
2160,0.03574
2161,0.03118
2164,0.02917
2166,0.01868
2167,0.03353
2170,0.06218
2171,0.05448
2172,0.03487
2173,0.06845
2175,0.05613
2177,0.02913
2178,0.04399
2179,0.04785
2180,0.02822
2182,0.04451
2183,0.02310
2184,0.01983
2186,0.02823
2187,0.04043
2188,0.02260
2189,0.03647
2191,0.03682
2192,0.09511
2194,0.04692
2196,0.06575
2197,0.04001
2198,0.02937
2199,0.03481
2200,0.01174
2201,0.01770
2202,0.01948
2205,0.01466
2206,0.02519
2207,0.02130
2208,0.03115
2212,0.03386
2215,0.05145
2216,0.03115
2217,0.03653
2218,0.02116
2220,0.04907
2221,0.07817
2223,0.03780
2225,0.02106
2226,0.03860
2231,0.01863
2232,0.03182
2233,0.03134
2234,0.08032
2235,0.01721
2236,0.02677
2237,0.06313
2239,0.02468
2240,0.02644
2242,0.03557
2247,0.01884
2248,0.03241
2250,0.03017
2251,0.04833
2255,0.06575
2257,0.01628
2258,0.06442
2259,0.03115
2260,0.01747
2261,0.03677
2263,0.03097
2265,0.02532
2266,0.02724
2267,0.08107
2268,0.02839
2269,0.03124
2270,0.02669
2271,0.04835
2272,0.01996
2273,0.02557
2275,0.02503
2276,0.05179
2277,0.02807
2278,0.05383
2279,0.05122
2282,0.06080
2285,0.03562
2286,0.04336
2289,0.02965
2294,0.10153
2296,0.02916
2297,0.03118
2299,0.03573
2300,0.09154
2301,0.07577
2302,0.02512
2305,0.02798
2306,0.09186
2307,0.02565
2308,0.04643
2310,0.07440
2312,0.05277
2316,0.08204
2317,0.03733
2319,0.04040
2320,0.04155
2322,0.02234
2323,0.01602
2324,0.01839
2326,0.03157
2327,0.01640
2328,0.07932
2329,0.06436
2331,0.01864
2335,0.03480
2338,0.01420
2339,0.08588
2340,0.03572
2341,0.01952
2342,0.03543
2345,0.05426
2349,0.02736
2350,0.03628
2351,0.04479
2353,0.06693
2354,0.07416
2355,0.05864
2356,0.03653
2357,0.07811
2359,0.01316
2360,0.05124
2361,0.03386
2362,0.06030
2364,0.03726
2366,0.03817
2368,0.03366
2369,0.05328
2370,0.03883
2372,0.03512
2376,0.01234
2381,0.02314
2383,0.02376
2384,0.04568
2385,0.02509
2386,0.02737
2388,0.02366
2390,0.03939
2392,0.03810
2394,0.10211
2395,0.02824
2396,0.02169
2397,0.02491
2399,0.09696
2401,0.01880
2402,0.02273
2403,0.06526
2405,0.16398
2406,0.07484
2407,0.06061
2408,0.01527
2410,0.01154
2412,0.02484
2415,0.02757
2417,0.03014
2418,0.03461
2420,0.05928
2421,0.07118
2425,0.08113
2426,0.01733
2427,0.01811
2428,0.01778
2429,0.04563
2434,0.04447
2435,0.01539
2436,0.01826
2437,0.03625
2438,0.04404
2439,0.02248
2441,0.03654
2443,0.02431
2444,0.02101
2445,0.03653
2446,0.05576
2449,0.03015
2452,0.04918
2453,0.12212
2454,0.03256
2455,0.04073
2456,0.05541
2457,0.02813
2460,0.14911
2461,0.02708
2463,0.02520
2465,0.03493
2466,0.02500
2468,0.04601
2469,0.07379
2471,0.02408
2472,0.04212
2473,0.03166
2474,0.03305
2475,0.04819
2476,0.03373
2477,0.02754
2478,0.05267
2480,0.02352
2483,0.02488
2484,0.01892
2486,0.15018
2488,0.03474
2489,0.04300
2490,0.02060
2495,0.02499
2496,0.02698
2497,0.04630
2498,0.06722
2503,0.03107
2505,0.03168
2506,0.03493
2507,0.04864
2508,0.06822
2509,0.02516
2514,0.04684
2515,0.04311
2521,0.05787
2522,0.01511
2523,0.02109
2524,0.02467
2526,0.03996
2527,0.04805
2529,0.04629
2530,0.03285
2531,0.04362
2532,0.02658
2534,0.08332
2535,0.02866
2536,0.01340
2537,0.03713
2539,0.02256
2542,0.03790
2545,0.04265
2546,0.03086
2548,0.02375
2549,0.02125
2550,0.03217
2552,0.02679
2554,0.02712
2555,0.04765
2558,0.01711
2560,0.05616
2563,0.02257
2564,0.04495
2565,0.02520
2571,0.15087
2574,0.09975
2575,0.02528
2576,0.02457
2577,0.07177
2578,0.03476
2579,0.05171
2581,0.06783
2582,0.03654
2583,0.02655
2585,0.01696
2586,0.02693
2587,0.02720
2591,0.04587
2592,0.02547
2594,0.04375
2595,0.07839
2597,0.04848
2598,0.05483
2599,0.03021
2600,0.08700
2602,0.03876
2603,0.02081
2605,0.03250
2606,0.01710
2607,0.03721
2608,0.03958
2609,0.02914
2610,0.06774
2611,0.01631
2613,0.03238
2615,0.01699
2616,0.02170
2621,0.04205
2623,0.03352
2624,0.04963
2625,0.03462
2626,0.03060
2627,0.03378
2628,0.01914
2629,0.02564
2630,0.01472
2631,0.11083
2633,0.04218
2634,0.08660
2635,0.03260
2636,0.03883
2638,0.04492
2639,0.03444
2640,0.02641
2642,0.02160
2643,0.03729
2646,0.02093
2647,0.06808
2648,0.03882
2649,0.01683
2650,0.03573
2652,0.02045
2654,0.02981
2658,0.02707
2659,0.03101
2660,0.03997
2661,0.03804
2662,0.02791
2663,0.04594
2665,0.03360
2666,0.01770
2667,0.02816
2668,0.01901
2671,0.02130
2673,0.02534
2674,0.04938
2675,0.06805
2676,0.05017
2677,0.03278
2678,0.01936
2681,0.02941
2683,0.02125
2685,0.07185
2687,0.02134
2690,0.14027
2692,0.03170
2693,0.02422
2694,0.02628
2695,0.02495
2696,0.10787
2697,0.04960
2698,0.13384
2699,0.02514
2701,0.02330
2702,0.04931
2703,0.09785
2705,0.04693
2711,0.05220
2715,0.03457
2720,0.04990
2721,0.04245
2722,0.03829
2724,0.03018
2726,0.01946
2729,0.01425
2730,0.02065
2731,0.03091
2732,0.01806
2733,0.02013
2734,0.03483
2736,0.01767
2738,0.02577
2739,0.04216
2740,0.02354
2741,0.05974
2743,0.02026
2746,0.04416
2747,0.03834
2750,0.05599
2751,0.03670
2752,0.02356
2753,0.02092
2755,0.05293
2756,0.02158
2757,0.01893
2761,0.02324
2763,0.04633
2764,0.09660
2765,0.01587
2767,0.06390
2769,0.08179
2772,0.02829
2774,0.03517
2776,0.02501
2777,0.01624
2778,0.03061
2782,0.04430
2783,0.02302
2786,0.02051
2790,0.03375
2791,0.02486
2792,0.02583
2793,0.02604
2794,0.03880
2795,0.03456
2796,0.03935
2797,0.02677
2800,0.05193
2801,0.02132
2802,0.03033
2804,0.02482
2805,0.04824
2807,0.01603
2808,0.06077
2811,0.08400
2812,0.02778
2813,0.02965
2814,0.11094
2815,0.05060
2817,0.03712
2819,0.04485
2821,0.03427
2825,0.05757
2828,0.02978
2829,0.01967
2831,0.02871
2832,0.03192
2834,0.04939
2835,0.02980
2836,0.06431
2837,0.07388
2838,0.06467
2840,0.02868
2841,0.02483
2842,0.03162
2843,0.02025
2845,0.01974
2847,0.04359
2848,0.02729
2850,0.02593
2851,0.04800
2854,0.02060
2856,0.03508
2857,0.02611
2858,0.01520
2859,0.02552
2862,0.04155
2864,0.01687
2865,0.09745
2866,0.01891
2867,0.02652
2868,0.03661
2869,0.03996
2871,0.02573
2872,0.03860
2873,0.02426
2874,0.02476
2875,0.02996
2878,0.07448
2882,0.03788
2883,0.05384
2886,0.01939
2887,0.03107
2888,0.03648
2889,0.03325
2892,0.02167
2893,0.03674
2895,0.02586
2897,0.02906
2898,0.03566
2899,0.05579
2903,0.02707
2906,0.03872
2907,0.02707
2909,0.01700
2913,0.02734
2915,0.03601
2916,0.02789
2917,0.04094
2918,0.06116
2921,0.02142
2924,0.03644
2925,0.06844
2928,0.12954
2929,0.04036
2931,0.08620
2932,0.03098
2934,0.02197
2936,0.11484
2937,0.05763
2939,0.03210
2940,0.06970
2941,0.02760
2942,0.02482
2943,0.05528
2946,0.03189
2947,0.03489
2949,0.04754
2952,0.04869
2953,0.04652
2954,0.02456
2956,0.01313
2960,0.01532
2962,0.06368
2964,0.01989
2965,0.01822
2966,0.13791
2967,0.01638
2968,0.07842
2971,0.03358
2972,0.05628
2973,0.09512
2975,0.04246
2976,0.03503
2977,0.06252
